Airline,Airline ID,Takeoff Airport,Takeoff Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,price,time,date
AA,24,CID,4043,ORD,3830,Y,0,ER4,441.57,23:18,2017-01-07
AA,24,CID,4043,ORD,3830,Y,0,ER4,764.53,08:37,2017-09-27
AA,24,CLE,3486,CLT,3876,,0,319,213.4,15:26,2017-03-14
AA,24,CLE,3486,CLT,3876,,0,319,1051.56,22:33,2017-10-12
AA,24,CLE,3486,CLT,3876,,0,319,718.18,05:36,2017-04-22
AA,24,CLE,3486,CLT,3876,,0,319,963.33,04:02,2016-10-30
AA,24,CLE,3486,CLT,3876,,0,319,1097.13,19:35,2017-04-07
AA,24,CLE,3486,DFW,3670,,0,319,291.69,10:33,2017-05-06
AA,24,CLE,3486,DFW,3670,,0,319,1252.36,00:11,2017-01-18
AA,24,CLE,3486,DFW,3670,,0,319,596.16,15:58,2017-09-10
AA,24,CLE,3486,DFW,3670,,0,319,640.85,06:52,2016-11-02
AA,24,CLE,3486,DFW,3670,,0,319,661.62,02:23,2017-06-13
AA,24,CLE,3486,JFK,3797,Y,0,ER4,364.55,20:01,2017-06-01
AA,24,CLE,3486,JFK,3797,Y,0,ER4,399.97,11:54,2017-02-07
AA,24,CLE,3486,JFK,3797,Y,0,ER4,1124.62,03:32,2017-03-12
AA,24,CLE,3486,JFK,3797,Y,0,ER4,1180.09,21:05,2016-11-06
AA,24,CLE,3486,JFK,3797,Y,0,ER4,748.01,11:14,2017-03-31
AA,24,CLE,3486,MIA,3576,Y,0,ER4,1071.78,12:03,2017-03-17
AA,24,CLE,3486,MIA,3576,Y,0,ER4,1056.91,14:37,2017-03-20
AA,24,CLE,3486,MIA,3576,Y,0,ER4,1400.11,01:58,2017-06-12
AA,24,CLE,3486,MIA,3576,Y,0,ER4,1332.11,01:03,2017-07-22
AA,24,CLE,3486,MIA,3576,Y,0,ER4,452.04,21:44,2017-02-02
AA,24,CLE,3486,ORD,3830,Y,0,CR7 ER4 ERD,1498.98,05:27,2017-04-15
AA,24,CLE,3486,ORD,3830,Y,0,CR7 ER4 ERD,989.52,22:23,2016-10-28
AA,24,CLE,3486,ORD,3830,Y,0,CR7 ER4 ERD,922.84,12:33,2017-01-24
AA,24,CLE,3486,ORD,3830,Y,0,CR7 ER4 ERD,888.51,08:41,2017-08-24
AA,24,CLE,3486,ORD,3830,Y,0,CR7 ER4 ERD,268.04,15:56,2017-07-22
AA,24,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,799.67,05:44,2016-12-11
AA,24,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,1179.37,00:19,2016-12-30
AA,24,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,1386.51,07:45,2017-02-19
AA,24,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,1054.02,21:12,2017-01-13
AA,24,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,1043.21,19:40,2016-12-19
AA,24,CLL,3715,DFW,3670,Y,0,ER4 ERD CRJ,492.88,06:15,2017-08-21
AA,24,CLL,3715,DFW,3670,Y,0,ER4 ERD CRJ,945.24,23:39,2017-08-30
AA,24,CLL,3715,DFW,3670,Y,0,ER4 ERD CRJ,388.38,09:39,2017-09-16
AA,24,CLL,3715,DFW,3670,Y,0,ER4 ERD CRJ,228.38,08:36,2017-05-22
AA,24,CLL,3715,DFW,3670,Y,0,ER4 ERD CRJ,1260.84,18:08,2016-12-19
AA,24,CLO,2715,MIA,3576,,0,738,258.48,07:27,2017-01-04
AA,24,CLO,2715,MIA,3576,,0,738,237.01,07:14,2017-04-01
AA,24,CLO,2715,MIA,3576,,0,738,1002.75,09:33,2017-09-06
AA,24,CLO,2715,MIA,3576,,0,738,217.32,11:56,2017-08-10
AA,24,CLO,2715,MIA,3576,,0,738,1109.45,23:42,2017-09-14
AA,24,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,423.61,10:47,2017-03-23
AA,24,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,1353.11,03:54,2017-03-18
AA,24,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,241.75,14:14,2017-07-07
AA,24,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,409.18,00:21,2017-07-04
AA,24,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,440.32,00:06,2016-12-21
AA,24,CLT,3876,AGS,3658,,0,DH8,325.2,17:53,2017-04-07
AA,24,CLT,3876,AGS,3658,,0,DH8,229.59,03:05,2016-12-15
AA,24,CLT,3876,AGS,3658,,0,DH8,1371.77,11:21,2016-12-20
AA,24,CLT,3876,AGS,3658,,0,DH8,1462.15,11:30,2017-01-30
AA,24,CLT,3876,AGS,3658,,0,DH8,1098.09,02:14,2017-08-07
AA,24,CLT,3876,ALB,3864,,0,319,1363.57,01:54,2016-11-22
AA,24,CLT,3876,ALB,3864,,0,319,1387.23,19:18,2017-06-23
AA,24,CLT,3876,ALB,3864,,0,319,383.23,16:27,2017-04-07
AA,24,CLT,3876,ALB,3864,,0,319,528.62,10:20,2017-04-16
AA,24,CLT,3876,ALB,3864,,0,319,242.5,17:29,2017-03-28
AA,24,CLT,3876,ANU,2874,,0,319,1463.16,14:08,2017-03-06
AA,24,CLT,3876,ANU,2874,,0,319,1167.24,11:06,2017-08-28
AA,24,CLT,3876,ANU,2874,,0,319,1105.8,11:24,2016-10-28
AA,24,CLT,3876,ANU,2874,,0,319,1369.21,04:46,2017-08-03
AA,24,CLT,3876,ANU,2874,,0,319,1299.63,00:26,2016-12-14
AA,24,CLT,3876,ATL,3682,Y,0,320 CR9 321 319,1094.51,11:06,2017-03-21
AA,24,CLT,3876,ATL,3682,Y,0,320 CR9 321 319,530.15,08:23,2017-08-16
AA,24,CLT,3876,ATL,3682,Y,0,320 CR9 321 319,923.58,17:36,2017-04-26
AA,24,CLT,3876,ATL,3682,Y,0,320 CR9 321 319,916.02,17:40,2017-09-03
AA,24,CLT,3876,ATL,3682,Y,0,320 CR9 321 319,359.22,17:28,2017-10-10
AA,24,CLT,3876,AUA,2895,,0,757 319 320,346.68,07:01,2017-09-11
AA,24,CLT,3876,AUA,2895,,0,757 319 320,716.54,17:24,2017-08-23
AA,24,CLT,3876,AUA,2895,,0,757 319 320,1477.49,20:21,2017-03-28
AA,24,CLT,3876,AUA,2895,,0,757 319 320,885.83,17:36,2017-06-24
AA,24,CLT,3876,AUA,2895,,0,757 319 320,236.53,12:11,2017-03-28
AA,24,CLT,3876,AUS,3673,,0,CR9,1360.06,20:41,2017-06-03
AA,24,CLT,3876,AUS,3673,,0,CR9,842.21,19:50,2016-12-10
AA,24,CLT,3876,AUS,3673,,0,CR9,806.48,06:51,2017-01-20
AA,24,CLT,3876,AUS,3673,,0,CR9,374.76,01:37,2017-10-21
AA,24,CLT,3876,AUS,3673,,0,CR9,1231.22,09:28,2017-04-09
AA,24,CLT,3876,AVL,4007,,0,DH8 DH3,586.44,19:18,2017-05-02
AA,24,CLT,3876,AVL,4007,,0,DH8 DH3,1352.67,22:43,2017-05-22
AA,24,CLT,3876,AVL,4007,,0,DH8 DH3,1147.03,04:40,2017-09-19
AA,24,CLT,3876,AVL,4007,,0,DH8 DH3,1149.47,01:37,2017-02-22
AA,24,CLT,3876,AVL,4007,,0,DH8 DH3,407.8,07:06,2017-04-20
AA,24,CLT,3876,AVP,4286,Y,0,CRJ CR9,1232.21,01:53,2017-05-31
AA,24,CLT,3876,AVP,4286,Y,0,CRJ CR9,881.55,12:43,2017-10-03
AA,24,CLT,3876,AVP,4286,Y,0,CRJ CR9,1332.9,01:29,2017-01-10
AA,24,CLT,3876,AVP,4286,Y,0,CRJ CR9,225.35,11:21,2017-03-24
AA,24,CLT,3876,AVP,4286,Y,0,CRJ CR9,540.31,13:18,2017-04-12
AA,24,CLT,3876,BDL,3825,,0,319 321 320,639.05,10:36,2017-05-25
AA,24,CLT,3876,BDL,3825,,0,319 321 320,1212.2,00:32,2017-07-01
AA,24,CLT,3876,BDL,3825,,0,319 321 320,1073.64,11:09,2017-07-12
AA,24,CLT,3876,BDL,3825,,0,319 321 320,1025.1,21:46,2016-11-16
AA,24,CLT,3876,BDL,3825,,0,319 321 320,1441.23,00:05,2017-01-09
AA,24,CLT,3876,BHM,3811,,0,CRJ,856.04,17:08,2017-06-02
AA,24,CLT,3876,BHM,3811,,0,CRJ,912.66,13:39,2017-02-10
AA,24,CLT,3876,BHM,3811,,0,CRJ,1116.06,12:16,2017-07-18
AA,24,CLT,3876,BHM,3811,,0,CRJ,464.74,22:02,2016-11-23
AA,24,CLT,3876,BHM,3811,,0,CRJ,1289.07,14:49,2017-08-11
AA,24,CLT,3876,BNA,3690,,0,319 CR7,952.39,05:46,2017-04-20
AA,24,CLT,3876,BNA,3690,,0,319 CR7,325.12,18:13,2017-02-10
AA,24,CLT,3876,BNA,3690,,0,319 CR7,1408.72,21:59,2017-01-26
AA,24,CLT,3876,BNA,3690,,0,319 CR7,1058.11,03:20,2017-06-08
AA,24,CLT,3876,BNA,3690,,0,319 CR7,939.6,00:45,2017-08-13
AA,24,CLT,3876,BOS,3448,,0,321 319 320,606.38,20:32,2017-03-14
AA,24,CLT,3876,BOS,3448,,0,321 319 320,360.13,11:25,2017-08-09
AA,24,CLT,3876,BOS,3448,,0,321 319 320,841.43,14:40,2017-03-23
AA,24,CLT,3876,BOS,3448,,0,321 319 320,1132.12,16:26,2017-09-28
AA,24,CLT,3876,BOS,3448,,0,321 319 320,622.75,01:07,2017-08-09
AA,24,CLT,3876,BTR,3846,,0,CRJ,1483.02,16:16,2017-07-11
AA,24,CLT,3876,BTR,3846,,0,CRJ,696.4,06:18,2017-01-30
AA,24,CLT,3876,BTR,3846,,0,CRJ,803.34,16:47,2016-11-21
AA,24,CLT,3876,BTR,3846,,0,CRJ,643.01,03:13,2016-11-08
AA,24,CLT,3876,BTR,3846,,0,CRJ,1409.99,16:17,2017-06-21
AA,24,CLT,3876,BUF,3820,,0,319 320 737,275.26,13:22,2016-12-25
AA,24,CLT,3876,BUF,3820,,0,319 320 737,530.94,14:37,2017-02-08
AA,24,CLT,3876,BUF,3820,,0,319 320 737,589.21,13:19,2016-10-31
AA,24,CLT,3876,BUF,3820,,0,319 320 737,1167.23,07:57,2017-02-27
AA,24,CLT,3876,BUF,3820,,0,319 320 737,470.73,23:56,2017-10-10
AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90,643.76,21:12,2017-09-27
AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90,1450.19,04:09,2017-01-07
AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90,232.37,17:55,2017-08-07
AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90,702.29,13:48,2017-06-04
AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90,681.54,17:52,2016-12-18
AA,24,CLT,3876,BZE,1957,,0,319,1044.2,09:41,2016-12-18
AA,24,CLT,3876,BZE,1957,,0,319,258.23,13:43,2017-08-22
AA,24,CLT,3876,BZE,1957,,0,319,1252.7,22:51,2017-03-20
AA,24,CLT,3876,BZE,1957,,0,319,813.3,15:41,2017-04-01
AA,24,CLT,3876,BZE,1957,,0,319,1065.81,16:04,2017-09-19
AA,24,CLT,3876,CAE,3561,,0,DH8,201.05,04:30,2017-03-27
AA,24,CLT,3876,CAE,3561,,0,DH8,1392.42,10:57,2017-07-17
AA,24,CLT,3876,CAE,3561,,0,DH8,1215.57,13:55,2017-06-26
AA,24,CLT,3876,CAE,3561,,0,DH8,409.52,13:09,2017-02-21
AA,24,CLT,3876,CAE,3561,,0,DH8,1428.79,02:49,2017-05-16
AA,24,CLT,3876,CAK,4112,,0,CRJ CR7,957.88,10:57,2016-12-29
AA,24,CLT,3876,CAK,4112,,0,CRJ CR7,1247.64,10:01,2017-01-01
AA,24,CLT,3876,CAK,4112,,0,CRJ CR7,248.27,12:10,2017-05-13
AA,24,CLT,3876,CAK,4112,,0,CRJ CR7,1125.15,03:24,2017-02-24
AA,24,CLT,3876,CAK,4112,,0,CRJ CR7,1067.72,10:54,2017-01-17
AA,24,CLT,3876,CDG,1382,,0,333,1062.69,06:02,2017-08-09
AA,24,CLT,3876,CDG,1382,,0,333,871.12,18:13,2017-07-16
AA,24,CLT,3876,CDG,1382,,0,333,842.5,13:25,2017-07-27
AA,24,CLT,3876,CDG,1382,,0,333,861.79,10:30,2016-11-26
AA,24,CLT,3876,CDG,1382,,0,333,1485.35,22:47,2017-07-07
AA,24,CLT,3876,CHA,3578,,0,DH8 CRJ,1308.56,01:33,2017-05-16
AA,24,CLT,3876,CHA,3578,,0,DH8 CRJ,610.72,16:35,2017-08-09
AA,24,CLT,3876,CHA,3578,,0,DH8 CRJ,1231.54,23:36,2016-12-06
AA,24,CLT,3876,CHA,3578,,0,DH8 CRJ,1276.75,16:43,2017-10-22
AA,24,CLT,3876,CHA,3578,,0,DH8 CRJ,679.65,10:33,2016-11-04
AA,24,CLT,3876,CHO,4015,,0,DH3 DH8,1490.9,05:35,2016-11-24
AA,24,CLT,3876,CHO,4015,,0,DH3 DH8,1169.29,09:44,2016-11-23
AA,24,CLT,3876,CHO,4015,,0,DH3 DH8,960.42,17:42,2017-03-18
AA,24,CLT,3876,CHO,4015,,0,DH3 DH8,320.21,15:04,2016-11-22
AA,24,CLT,3876,CHO,4015,,0,DH3 DH8,526.37,17:59,2017-05-25
AA,24,CLT,3876,CHS,3806,,0,DH8 319 CR7,1008.1,04:42,2017-01-14
AA,24,CLT,3876,CHS,3806,,0,DH8 319 CR7,924.11,09:22,2017-07-31
AA,24,CLT,3876,CHS,3806,,0,DH8 319 CR7,724.01,17:49,2017-01-02
AA,24,CLT,3876,CHS,3806,,0,DH8 319 CR7,658.58,23:57,2017-07-15
AA,24,CLT,3876,CHS,3806,,0,DH8 319 CR7,1238.52,03:18,2016-10-26
AA,24,CLT,3876,CLE,3486,,0,319,511.3,05:44,2017-02-14
AA,24,CLT,3876,CLE,3486,,0,319,293.17,08:10,2017-06-18
AA,24,CLT,3876,CLE,3486,,0,319,1364.6,00:31,2017-04-03
AA,24,CLT,3876,CLE,3486,,0,319,490.29,17:20,2017-08-09
AA,24,CLT,3876,CLE,3486,,0,319,470.16,13:14,2017-05-09
AA,24,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,238.66,00:24,2017-08-12
AA,24,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,1068.8,22:33,2016-10-29
AA,24,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,1338.17,20:25,2016-11-13
AA,24,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,1045.61,13:10,2017-05-01
AA,24,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,366.13,01:04,2017-05-03
AA,24,CLT,3876,CRW,4285,,0,DH3 DH8,1090.93,02:01,2016-10-31
AA,24,CLT,3876,CRW,4285,,0,DH3 DH8,1169.95,03:03,2017-04-02
AA,24,CLT,3876,CRW,4285,,0,DH3 DH8,764.11,19:10,2017-04-30
AA,24,CLT,3876,CRW,4285,,0,DH3 DH8,406.21,07:16,2017-07-12
AA,24,CLT,3876,CRW,4285,,0,DH3 DH8,309.68,11:58,2017-01-28
AA,24,CLT,3876,CUN,1852,,0,321 320 737,1173.89,01:11,2017-04-04
AA,24,CLT,3876,CUN,1852,,0,321 320 737,233.96,21:54,2017-05-11
AA,24,CLT,3876,CUN,1852,,0,321 320 737,240.83,10:13,2016-12-17
AA,24,CLT,3876,CUN,1852,,0,321 320 737,1257.03,02:12,2017-03-15
AA,24,CLT,3876,CUN,1852,,0,321 320 737,1379.63,16:24,2017-06-09
AA,24,CLT,3876,CVG,3488,,0,CRJ CR9,1497.07,04:43,2016-11-07
AA,24,CLT,3876,CVG,3488,,0,CRJ CR9,705.44,20:55,2017-08-02
AA,24,CLT,3876,CVG,3488,,0,CRJ CR9,988.4,11:59,2017-05-03
AA,24,CLT,3876,CVG,3488,,0,CRJ CR9,372.92,04:48,2017-04-15
AA,24,CLT,3876,CVG,3488,,0,CRJ CR9,322.48,07:50,2017-09-08
AA,24,CLT,3876,CZM,1800,,0,319,264.57,19:06,2017-01-11
AA,24,CLT,3876,CZM,1800,,0,319,812.06,03:47,2017-06-16
AA,24,CLT,3876,CZM,1800,,0,319,904.02,06:10,2017-03-18
AA,24,CLT,3876,CZM,1800,,0,319,319.15,17:22,2017-07-21
AA,24,CLT,3876,CZM,1800,,0,319,270.69,07:03,2017-05-25
AA,24,CLT,3876,DAB,3950,,0,CR7,472.17,06:04,2017-06-16
AA,24,CLT,3876,DAB,3950,,0,CR7,234.21,08:02,2017-04-28
AA,24,CLT,3876,DAB,3950,,0,CR7,882.47,23:30,2016-12-06
AA,24,CLT,3876,DAB,3950,,0,CR7,437.15,01:18,2017-06-21
AA,24,CLT,3876,DAB,3950,,0,CR7,1421.58,12:56,2017-06-14
AA,24,CLT,3876,DAY,3627,,0,CRJ,340.17,15:42,2017-10-15
AA,24,CLT,3876,DAY,3627,,0,CRJ,392.16,09:24,2016-12-17
AA,24,CLT,3876,DAY,3627,,0,CRJ,702.18,10:03,2017-03-31
AA,24,CLT,3876,DAY,3627,,0,CRJ,1499.08,04:52,2017-06-11
AA,24,CLT,3876,DAY,3627,,0,CRJ,1394.28,20:40,2017-05-03
AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90,1013.68,17:33,2017-08-23
AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90,484.57,19:12,2017-04-19
AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90,969.93,18:30,2016-11-27
AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90,1415.87,02:51,2017-02-22
AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90,1428.18,10:36,2017-04-07
AA,24,CLT,3876,DEN,3751,,0,321 320,657.89,15:45,2017-04-04
AA,24,CLT,3876,DEN,3751,,0,321 320,1124.53,22:57,2016-11-09
AA,24,CLT,3876,DEN,3751,,0,321 320,1326.44,00:54,2016-11-26
AA,24,CLT,3876,DEN,3751,,0,321 320,936.92,11:11,2017-03-17
AA,24,CLT,3876,DEN,3751,,0,321 320,816.59,23:25,2017-10-01
AA,24,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 737 757,804.04,14:25,2017-03-21
AA,24,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 737 757,1374.27,16:13,2017-07-10
AA,24,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 737 757,951.39,18:05,2016-11-22
AA,24,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 737 757,553.56,19:02,2017-09-26
AA,24,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 737 757,202.11,16:34,2017-05-11
AA,24,CLT,3876,DSM,3729,Y,0,CR9,1121.88,10:52,2017-09-22
AA,24,CLT,3876,DSM,3729,Y,0,CR9,1041.54,06:26,2017-02-22
AA,24,CLT,3876,DSM,3729,Y,0,CR9,963.0,05:22,2016-12-15
AA,24,CLT,3876,DSM,3729,Y,0,CR9,761.42,09:49,2017-01-04
AA,24,CLT,3876,DSM,3729,Y,0,CR9,1125.4,14:15,2017-10-01
AA,24,CLT,3876,DTW,3645,,0,319 321 320,654.79,04:47,2017-10-04
AA,24,CLT,3876,DTW,3645,,0,319 321 320,1321.85,23:16,2017-07-27
AA,24,CLT,3876,DTW,3645,,0,319 321 320,757.86,14:05,2017-04-05
AA,24,CLT,3876,DTW,3645,,0,319 321 320,574.37,07:11,2017-07-08
AA,24,CLT,3876,DTW,3645,,0,319 321 320,1169.37,04:32,2017-07-14
AA,24,CLT,3876,DUB,599,,0,757,722.99,16:27,2017-07-23
AA,24,CLT,3876,DUB,599,,0,757,530.57,20:40,2017-01-12
AA,24,CLT,3876,DUB,599,,0,757,1245.24,22:19,2017-03-02
AA,24,CLT,3876,DUB,599,,0,757,315.83,20:31,2017-01-11
AA,24,CLT,3876,DUB,599,,0,757,856.26,05:43,2017-03-30
AA,24,CLT,3876,EWN,3730,,0,DH8 CRJ DH3,1195.16,11:30,2017-10-05
AA,24,CLT,3876,EWN,3730,,0,DH8 CRJ DH3,1039.27,22:02,2017-07-26
AA,24,CLT,3876,EWN,3730,,0,DH8 CRJ DH3,927.87,08:04,2017-02-19
AA,24,CLT,3876,EWN,3730,,0,DH8 CRJ DH3,624.97,08:54,2017-05-30
AA,24,CLT,3876,EWN,3730,,0,DH8 CRJ DH3,812.34,03:36,2017-09-12
AA,24,CLT,3876,EWR,3494,,0,321 320 737 319,1162.69,17:06,2017-07-15
AA,24,CLT,3876,EWR,3494,,0,321 320 737 319,874.88,01:55,2017-10-23
AA,24,CLT,3876,EWR,3494,,0,321 320 737 319,1050.33,16:37,2017-02-28
AA,24,CLT,3876,EWR,3494,,0,321 320 737 319,471.07,18:27,2017-06-26
AA,24,CLT,3876,EWR,3494,,0,321 320 737 319,1308.0,22:37,2017-07-21
AA,24,CLT,3876,FAY,5738,,0,DH8,713.28,06:19,2016-12-12
AA,24,CLT,3876,FAY,5738,,0,DH8,1235.67,14:11,2017-09-02
AA,24,CLT,3876,FAY,5738,,0,DH8,486.95,09:54,2017-01-02
AA,24,CLT,3876,FAY,5738,,0,DH8,1052.55,19:02,2017-03-03
AA,24,CLT,3876,FAY,5738,,0,DH8,1092.32,23:38,2017-01-23
AA,24,CLT,3876,FCO,1555,,0,333,704.64,16:05,2017-08-17
AA,24,CLT,3876,FCO,1555,,0,333,1117.3,09:22,2016-12-28
AA,24,CLT,3876,FCO,1555,,0,333,313.99,00:21,2016-11-13
AA,24,CLT,3876,FCO,1555,,0,333,690.62,14:57,2017-03-25
AA,24,CLT,3876,FCO,1555,,0,333,1490.51,11:40,2017-10-19
AA,24,CLT,3876,FLL,3533,,0,320 737 321 319,364.75,03:14,2017-10-03
AA,24,CLT,3876,FLL,3533,,0,320 737 321 319,441.21,19:28,2017-01-13
AA,24,CLT,3876,FLL,3533,,0,320 737 321 319,1257.05,20:31,2017-01-03
AA,24,CLT,3876,FLL,3533,,0,320 737 321 319,366.59,16:53,2016-12-12
AA,24,CLT,3876,FLL,3533,,0,320 737 321 319,749.17,22:10,2017-02-24
AA,24,CLT,3876,FLO,3879,,0,DH3 DH8,979.52,14:41,2017-07-31
AA,24,CLT,3876,FLO,3879,,0,DH3 DH8,579.96,15:33,2017-01-15
AA,24,CLT,3876,FLO,3879,,0,DH3 DH8,566.41,11:55,2017-04-14
AA,24,CLT,3876,FLO,3879,,0,DH3 DH8,1429.14,12:18,2017-07-02
AA,24,CLT,3876,FLO,3879,,0,DH3 DH8,1166.7,00:27,2017-10-22
AA,24,CLT,3876,FPO,1948,Y,0,CR7,1056.92,03:36,2017-06-23
AA,24,CLT,3876,FPO,1948,Y,0,CR7,1089.76,08:04,2016-12-15
AA,24,CLT,3876,FPO,1948,Y,0,CR7,1382.74,10:22,2017-10-20
AA,24,CLT,3876,FPO,1948,Y,0,CR7,576.04,09:09,2017-09-17
AA,24,CLT,3876,FPO,1948,Y,0,CR7,1392.54,11:47,2017-06-14
AA,24,CLT,3876,FRA,340,,0,333 332,1276.2,21:46,2017-06-15
AA,24,CLT,3876,FRA,340,,0,333 332,1272.99,04:20,2017-03-19
AA,24,CLT,3876,FRA,340,,0,333 332,491.03,06:13,2017-09-28
AA,24,CLT,3876,FRA,340,,0,333 332,1168.88,23:28,2017-08-25
AA,24,CLT,3876,FRA,340,,0,333 332,387.91,23:17,2017-02-06
AA,24,CLT,3876,GCM,1926,,0,320 321 319,741.31,22:46,2017-05-31
AA,24,CLT,3876,GCM,1926,,0,320 321 319,791.19,10:16,2016-11-10
AA,24,CLT,3876,GCM,1926,,0,320 321 319,546.1,10:24,2017-01-27
AA,24,CLT,3876,GCM,1926,,0,320 321 319,821.72,23:53,2016-11-13
AA,24,CLT,3876,GCM,1926,,0,320 321 319,954.87,17:10,2017-07-08
AA,24,CLT,3876,GNV,3472,Y,0,CRJ,1347.93,13:32,2017-09-26
AA,24,CLT,3876,GNV,3472,Y,0,CRJ,1461.3,19:48,2017-06-03
AA,24,CLT,3876,GNV,3472,Y,0,CRJ,1312.23,02:15,2017-06-25
AA,24,CLT,3876,GNV,3472,Y,0,CRJ,969.88,05:57,2016-12-24
AA,24,CLT,3876,GNV,3472,Y,0,CRJ,1439.62,12:37,2017-03-12
AA,24,CLT,3876,GPT,4038,Y,0,CR7 CRJ,1318.07,19:51,2016-10-26
AA,24,CLT,3876,GPT,4038,Y,0,CR7 CRJ,761.2,17:58,2017-09-21
AA,24,CLT,3876,GPT,4038,Y,0,CR7 CRJ,774.28,18:49,2017-04-05
AA,24,CLT,3876,GPT,4038,Y,0,CR7 CRJ,737.33,20:52,2017-06-14
AA,24,CLT,3876,GPT,4038,Y,0,CR7 CRJ,863.53,15:15,2017-08-17
AA,24,CLT,3876,GRU,2564,,0,332,442.94,21:45,2017-04-12
AA,24,CLT,3876,GRU,2564,,0,332,352.87,08:19,2017-09-09
AA,24,CLT,3876,GRU,2564,,0,332,1354.08,12:03,2017-05-22
AA,24,CLT,3876,GRU,2564,,0,332,1016.41,17:40,2016-12-26
AA,24,CLT,3876,GRU,2564,,0,332,599.32,00:08,2017-01-14
AA,24,CLT,3876,GSO,4008,,0,DH8 CR9,1378.35,13:20,2017-07-25
AA,24,CLT,3876,GSO,4008,,0,DH8 CR9,1306.85,21:16,2017-01-17
AA,24,CLT,3876,GSO,4008,,0,DH8 CR9,883.52,08:02,2017-01-20
AA,24,CLT,3876,GSO,4008,,0,DH8 CR9,583.26,02:12,2017-01-05
AA,24,CLT,3876,GSO,4008,,0,DH8 CR9,1133.48,11:05,2017-05-31
AA,24,CLT,3876,GSP,4034,,0,DH3 DH8,1372.36,04:06,2017-05-09
AA,24,CLT,3876,GSP,4034,,0,DH3 DH8,1052.15,01:28,2017-04-28
AA,24,CLT,3876,GSP,4034,,0,DH3 DH8,1488.22,10:59,2017-04-29
AA,24,CLT,3876,GSP,4034,,0,DH3 DH8,1413.34,04:53,2017-01-29
AA,24,CLT,3876,GSP,4034,,0,DH3 DH8,488.4,23:00,2017-09-02
AA,24,CLT,3876,HHH,7002,,0,DH3,666.32,16:05,2017-02-19
AA,24,CLT,3876,HHH,7002,,0,DH3,1353.54,06:21,2017-01-23
AA,24,CLT,3876,HHH,7002,,0,DH3,1336.11,15:43,2016-12-06
AA,24,CLT,3876,HHH,7002,,0,DH3,392.96,16:17,2016-11-30
AA,24,CLT,3876,HHH,7002,,0,DH3,831.96,13:51,2017-03-28
AA,24,CLT,3876,HPN,3589,Y,0,CRJ,559.28,22:30,2017-01-14
AA,24,CLT,3876,HPN,3589,Y,0,CRJ,212.34,00:12,2016-11-23
AA,24,CLT,3876,HPN,3589,Y,0,CRJ,680.47,19:42,2017-08-03
AA,24,CLT,3876,HPN,3589,Y,0,CRJ,680.27,15:46,2017-10-06
AA,24,CLT,3876,HPN,3589,Y,0,CRJ,695.3,09:14,2016-11-28
AA,24,CLT,3876,HSV,4113,,0,CR7,262.69,14:09,2017-03-01
AA,24,CLT,3876,HSV,4113,,0,CR7,557.95,13:27,2016-11-18
AA,24,CLT,3876,HSV,4113,,0,CR7,716.2,00:26,2017-09-11
AA,24,CLT,3876,HSV,4113,,0,CR7,464.91,09:33,2017-07-15
AA,24,CLT,3876,HSV,4113,,0,CR7,1240.11,15:06,2016-11-20
AA,24,CLT,3876,HTS,5742,,0,DH8 DH3,1037.77,23:56,2017-07-01
AA,24,CLT,3876,HTS,5742,,0,DH8 DH3,1305.78,12:38,2017-01-05
AA,24,CLT,3876,HTS,5742,,0,DH8 DH3,1021.92,05:10,2017-09-24
