Airport ID,Airport Name,Airport City,Airport Country
3318,Bamaga Injinoo,Amberley,Australia
3319,Alice Springs,Alice Springs,Australia
3320,Brisbane Intl,Brisbane,Australia
3321,Gold Coast,Coolangatta,Australia
3322,Cairns Intl,Cairns,Australia
3323,Charleville,Charlieville,Australia
3324,Mount Isa,Mount Isa,Australia
3325,Sunshine Coast,Maroochydore,Australia
3326,Mackay,Mackay,Australia
3328,Proserpine Whitsunday Coast,Prosserpine,Australia
3329,Rockhampton,Rockhampton,Australia
3330,Townsville,Townsville,Australia
3331,Weipa,Weipa,Australia
3332,Avalon,Avalon,Australia
3333,Albury,Albury,Australia
3334,Melbourne Essendon,Melbourne,Australia
3335,East Sale,East Sale,Australia
3336,Hobart,Hobart,Australia
3337,Launceston,Launceston,Australia
3338,Melbourne Moorabbin,Melbourne,Australia
3339,Melbourne Intl,Melbourne,Australia
3340,Point Cook,Point Cook,Australia
3341,Adelaide Intl,Adelaide,Australia
3343,Edinburgh,Edinburgh,Australia
3344,Perth Jandakot,Perth,Australia
3345,Karratha,Karratha,Australia
3346,Kalgoorlie Boulder,Kalgoorlie,Australia
3347,Kununurra,Kununurra,Australia
3348,Learmonth,Learmonth,Australia
3349,Port Hedland Intl,Port Hedland,Australia
3350,Adelaide Parafield,Adelaide,Australia
3351,Perth Intl,Perth,Australia
3352,Woomera,Woomera,Australia
3353,Christmas Island,Christmas Island,Christmas Island
3354,Sydney Bankstown,Sydney,Australia
3355,Canberra,Canberra,Australia
3356,Coffs Harbour,Coff's Harbour,Australia
3357,Camden,Camden,Australia
3358,Dubbo,Dubbo,Australia
3359,Norfolk Island Intl,Norfolk Island,Norfolk Island
3360,Richmond,Richmond,Australia
3361,Sydney Intl,Sydney,Australia
3362,Tamworth,Tamworth,Australia
3363,Wagga Wagga,Wagga Wagga,Australia
3364,Capital Intl,Beijing,China
3366,Dongshan,Hailar,China
3368,Binhai,Tianjin,China
3369,Wusu,Taiyuan,China
3370,Baiyun Intl,Guangzhou,China
3371,Huanghua,Changcha,China
3372,Liangjiang,Guilin,China
3373,Wuxu,Nanning,China
3374,Baoan Intl,Shenzhen,China
3375,Xinzheng,Zhengzhou,China
3376,Tianhe,Wuhan,China
3377,Pyongyang Intl,Pyongyang,Korea
3378,Zhongchuan,Lanzhou,China
3379,Xianyang,Xi'an,China
3380,Chinggis Khaan Intl,Ulan Bator,Mongolia
3381,Gasa,Jinghonggasa,China
3382,Wujiaba,Kunming,China
3383,Gaoqi,Xiamen,China
3384,Changbei Intl,Nanchang,China
3385,Changle,Fuzhou,China
3386,Xiaoshan,Hangzhou,China
3387,Lishe,Ninbo,China
3388,Lukou,Nanjing,China
3389,Luogang,Hefei,China
3390,Liuting,Qingdao,China
3391,Hongqiao Intl,Shanghai,China
3392,Laishan,Yantai,China
3393,Jiangbei,Chongqing,China
3394,Longdongbao,Guiyang,China
3395,Shuangliu,Chengdu,China
3396,Qingshan,Xichang,China
3397,Kashi,Kashi,China
3398,Hotan,Hotan,China
3399,Diwopu,Urumqi,China
3400,Taiping,Harbin,China
3402,Hailang,Mudanjiang,China
3404,Zhoushuizi,Dalian,China
3406,Pudong,Shanghai,China
3407,Pulau Tioman,Tioman,Malaysia
3408,Subang-Sultan Abdul Aziz Shah Intl,Kuala Lumpur,Malaysia
3409,Noto,Wajima,Japan
3410,Borg El Arab Intl,Alexandria,Egypt
3411,Barter Island Lrrs,Barter Island,United States
3412,Wainwright As,Fort Wainwright,United States
3413,Cape Lisburne Lrrs,Cape Lisburne,United States
3414,Point Lay Lrrs,Point Lay,United States
3415,Hilo Intl,Hilo,United States
3416,Executive,Orlando,United States
3417,Bettles,Bettles,United States
3418,Clear,Clear Mews,United States
3419,Indian Mountain Lrrs,Indian Mountains,United States
3420,Fort Yukon,Fort Yukon,United States
3421,Sparrevohn Lrrs,Sparrevohn,United States
3422,Bryant Ahp,Fort Richardson,United States
3423,Tatalina Lrrs,Tatalina,United States
3424,Cape Romanzof Lrrs,Cape Romanzof,United States
3425,Laurence G Hanscom Fld,Bedford,United States
3426,St Paul Island,St. Paul Island,United States
3427,Cape Newenham Lrrs,Cape Newenham,United States
3428,St George,Point Barrow,United States
3429,Iliamna,Iliamna,United States
3430,Platinum,Port Moller,United States
3431,Big Mountain Afs,Big Mountain,United States
3432,Oscoda Wurtsmith,Oscoda,United States
3433,Marina Muni,Fort Ord,United States
3434,Sacramento Mather,Sacramento,United States
3435,Bicycle Lake Aaf,Fort Irwin,United States
3436,Twentynine Palms Eaf,Twenty Nine Palms,United States
3437,Fort Smith Rgnl,Fort Smith,United States
3438,Merrill Fld,Anchorage,United States
3439,Grants Milan Muni,Grants,United States
3440,Ponca City Rgnl,Ponca City,United States
3441,Hunter Aaf,Hunter Aaf,United States
3442,Grand Forks Intl,Grand Forks,United States
3443,Grider Fld,Pine Bluff,United States
3444,Whiting Fld Nas North,Milton,United States
3445,Hana,Hana,United States
3446,Ernest A Love Fld,Prescott,United States
3447,Trenton Mercer,Trenton,United States
3448,General Edward Lawrence Logan Intl,Boston,United States
3449,Travis Afb,Fairfield,United States
3450,Griffiss Afld,Rome,United States
3451,Wendover,Wendover,United States
3452,Mobile Downtown,Mobile,United States
3453,Metropolitan Oakland Intl,Oakland,United States
3454,Eppley Afld,Omaha,United States
3455,Port Angeles Cgas,Port Angeles,United States
3456,Kahului,Kahului,United States
3457,Wichita Mid Continent,Wichita,United States
3458,Kansas City Intl,Kansas City,United States
3459,Dane Co Rgnl Truax Fld,Madison,United States
3460,Dillingham,Dillingham,United States
3461,Boone Co,Harrison,United States
3462,Phoenix Sky Harbor Intl,Phoenix,United States
3463,Bangor Intl,Bangor,United States
3464,Fort Lauderdale Executive,Fort Lauderdale,United States
3465,East Texas Rgnl,Longview,United States
3466,Anderson Rgnl,Andersen,United States
3467,Spokane Intl,Spokane,United States
3468,North Perry,Hollywood,United States
3469,San Francisco Intl,San Francisco,United States
3470,Cut Bank Muni,Cutbank,United States
3471,Acadiana Rgnl,Louisiana,United States
3472,Gainesville Rgnl,Gainesville,United States
3473,Memphis Intl,Memphis,United States
3474,Bisbee Douglas Intl,Douglas,United States
3475,Allen Aaf,Delta Junction,United States
3476,Tstc Waco,Waco,United States
3477,Annette Island,Annette Island,United States
3478,Caribou Muni,Caribou,United States
3479,Little Rock Afb,Jacksonville,United States
3480,Redstone Aaf,Redstone,United States
3481,Pope Field,Fort Bragg,United States
3482,Dalhart Muni,Dalhart,United States
3483,Laughlin Afb,Del Rio,United States
3484,Los Angeles Intl,Los Angeles,United States
3485,Anniston Metro,Anniston,United States
3486,Cleveland Hopkins Intl,Cleveland,United States
3487,Dover Afb,Dover,United States
3488,Cincinnati Northern Kentucky Intl,Cincinnati,United States
3489,Tipton,Fort Meade,United States
3490,China Lake Naws,China,United States
3491,Huron Rgnl,Huron,United States
3492,Juneau Intl,Juneau,United States
3493,Lafayette Rgnl,Lafayette,United States
3494,Newark Liberty Intl,Newark,United States
3495,Boise Air Terminal,Boise,United States
3496,Creech Afb,Indian Springs,United States
3497,Garden City Rgnl,Garden City,United States
3498,Minot Intl,Minot,United States
3499,Wheeler Aaf,Wahiawa,United States
3500,Maxwell Afb,Montgomery,United States
3501,Robinson Aaf,Robinson,United States
3502,Dallas Love Fld,Dallas,United States
3503,Butts Aaf,Fort Carson,United States
3504,Helena Rgnl,Helena,United States
3505,Miramar Mcas,Miramar,United States
3506,Luke Afb,Phoenix,United States
3507,Hurlburt Fld,Mary Esther,United States
3508,Jack Northrop Fld Hawthorne Muni,Hawthorne,United States
3509,Houlton Intl,Houlton,United States
3510,Vance Afb,Enid,United States
3511,Point Mugu Nas,Point Mugu,United States
3512,Edwards Afb,Edwards Afb,United States
3513,Lake Charles Rgnl,Lake Charles,United States
3514,Kona Intl At Keahole,Kona,United States
3515,Myrtle Beach Intl,Myrtle Beach,United States
3516,Lemoore Nas,Lemoore,United States
3517,Nantucket Mem,Nantucket,United States
3518,Felker Aaf,Fort Eustis,United States
3519,Campbell Aaf,Hopkinsville,United States
3520,Ronald Reagan Washington Natl,Washington,United States
3521,Patuxent River Nas,Patuxent River,United States
3522,Palacios Muni,Palacios,United States
3523,Arkansas Intl,Blytheville,United States
3524,Atlantic City Intl,Atlantic City,United States
3525,Tinker Afb,Oklahoma City,United States
3526,Elizabeth City Cgas Rgnl,Elizabeth City,United States
3527,Pueblo Memorial,Pueblo,United States
3528,Northern Maine Rgnl At Presque Isle,Presque Isle,United States
3529,Kirtland Air Force Base,Kirtland A.f.b.,United States
3530,Gray Aaf,Fort Lewis,United States
3531,Kodiak,Kodiak,United States
3532,Upolu,Opolu,United States
3533,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States
3534,Davis Fld,Muskogee,United States
3535,Falls Intl,International Falls,United States
3536,Salt Lake City Intl,Salt Lake City,United States
3537,Childress Muni,Childress,United States
3538,Keesler Afb,Biloxi,United States
3539,Lawson Aaf,Fort Benning,United States
3540,Kingsville Nas,Kingsville,United States
3541,Marshall Aaf,Fort Riley,United States
3542,Harrisburg Intl,Harrisburg,United States
3543,Lincoln,Lincoln,United States
3544,Capital City,Lansing,United States
3545,Waimea Kohala,Kamuela,United States
3546,Massena Intl Richards Fld,Massena,United States
3547,Hickory Rgnl,Hickory,United States
3548,Albert Whitted,St. Petersburg,United States
3549,Page Fld,Fort Myers,United States
3550,George Bush Intercontinental,Houston,United States
3551,Millinocket Muni,Millinocket,United States
3552,Andrews Afb,Camp Springs,United States
3553,Smith Reynolds,Winston-salem,United States
3554,Southern California Logistics,Victorville,United States
3555,Bob Sikes,Crestview,United States
3556,Wheeler Sack Aaf,Fort Drum,United States
3557,St Clair Co Intl,Port Huron,United States
3558,Meadows Fld,Bakersfield,United States
3559,El Paso Intl,El Paso,United States
3560,Valley Intl,Harlingen,United States
3561,Columbia Metropolitan,Columbia,United States
3562,Davis Monthan Afb,Tucson,United States
3563,Pensacola Nas,Pensacola,United States
3564,Pensacola Rgnl,Pensacola,United States
3565,Grand Forks Afb,Red River,United States
3566,William P Hobby,Houston,United States
3567,Buckley Afb,Buckley,United States
3568,Northway,Northway,United States
3569,Palmer Muni,Palmer,United States
3570,Pittsburgh Intl,Pittsburgh,United States
3571,Wiley Post Will Rogers Mem,Barrow,United States
3572,Ellington Fld,Houston,United States
3573,Whidbey Island Nas,Whidbey Island,United States
3574,Alice Intl,Alice,United States
3575,Moody Afb,Valdosta,United States
3576,Miami Intl,Miami,United States
3577,Seattle Tacoma Intl,Seattle,United States
3578,Lovell Fld,Chattanooga,United States
3579,Igor I Sikorsky Mem,Stratford,United States
3580,Jackson Evers Intl,Jackson,United States
3581,Scholes Intl At Galveston,Galveston,United States
3582,Long Beach,Long Beach,United States
3583,Dillingham,Dillingham,United States
3584,Williamsport Rgnl,Williamsport,United States
3585,Indianapolis Intl,Indianapolis,United States
3586,Whiteman Afb,Knobnoster,United States
3587,Akron Fulton Intl,Akron,United States
3588,Greenwood Leflore,Greenwood,United States
3589,Westchester Co,White Plains,United States
3590,Francis S Gabreski,West Hampton Beach,United States
3591,Jonesboro Muni,Jonesboro,United States
3592,Tonopah Test Range,Tonopah,United States
3593,Palm Beach Co Park,West Palm Beach,United States
3594,North Island Nas,San Diego,United States
3595,Biggs Aaf,El Paso,United States
3596,Yuma Mcas Yuma Intl,Yuma,United States
3597,Cavern City Air Terminal,Carlsbad,United States
3598,Duluth Intl,Duluth,United States
3599,Bethel,Bethel,United States
3600,Bowman Fld,Louisville,United States
3601,Sierra Vista Muni Libby Aaf,Fort Huachuca,United States
3602,Lihue,Lihue,United States
3603,Terre Haute Intl Hulman Fld,Terre Haute,United States
3604,Havre City Co,Havre,United States
3605,Grant Co Intl,Grant County Airport,United States
3606,Edward F Knapp State,Montpelier,United States
3607,San Nicolas Island Nolf,San Nicolas Island,United States
3608,Richmond Intl,Richmond,United States
3609,Shreveport Rgnl,Shreveport,United States
3610,Merle K Mudhole Smith,Cordova,United States
3611,Norfolk Intl,Norfolk,United States
3612,Southeast Texas Rgnl,Beaumont,United States
3613,Savannah Hilton Head Intl,Savannah,United States
3614,Hill Afb,Ogden,United States
3615,Nome,Nome,United States
3616,Scappoose Industrial Airpark,San Luis,United States
3617,St Petersburg Clearwater Intl,St. Petersburg,United States
3618,Menominee Marinette Twin Co,Macon,United States
3619,Lone Star Executive,Conroe,United States
3620,Deadhorse,Deadhorse,United States
3621,San Antonio Intl,San Antonio,United States
3622,Greater Rochester Intl,Rochester,United States
3623,Patrick Afb,Coco Beach,United States
3624,Teterboro,Teterboro,United States
3625,Ellsworth Afb,Rapid City,United States
3626,Raleigh Durham Intl,Raleigh-durham,United States
3627,James M Cox Dayton Intl,Dayton,United States
3628,Kenai Muni,Kenai,United States
3629,Mc Alester Rgnl,Mcalester,United States
3630,Niagara Falls Intl,Niagara Falls,United States
3631,Coulter Fld,Bryan,United States
3632,Wright Aaf,Wright,United States
3633,Newport News Williamsburg Intl,Newport News,United States
3634,Esler Rgnl,Alexandria,United States
3635,Altus Afb,Altus,United States
3636,Tucson Intl,Tucson,United States
3637,Minot Afb,Minot,United States
3638,Beale Afb,Marysville,United States
3639,Greater Kankakee,Kankakee,United States
3640,Seymour Johnson Afb,Goldsboro,United States
3641,Theodore Francis Green State,Providence,United States
3642,Salisbury Ocean City Wicomico Rgnl,Salisbury,United States
3643,Rancho Murieta,Rancho Murieta,United States
3644,Bob Hope,Burbank,United States
3645,Detroit Metro Wayne Co,Detroit,United States
3646,Tampa Intl,Tampa,United States
3647,Pembina Muni,Pembina,United States
3648,Polk Aaf,Fort Polk,United States
3649,Eielson Afb,Fairbanks,United States
3650,Chisholm Hibbing,Hibbing,United States
3651,Angelina Co,Lufkin,United States
3652,Midland Intl,Midland,United States
3653,Austin Straubel Intl,Green Bay,United States
3654,Ardmore Muni,Ardmore,United States
3655,Mc Guire Afb,Wrightstown,United States
3656,Cherry Point Mcas,Cherry Point,United States
3657,Emanuel Co,Santa Barbara,United States
3658,Augusta Rgnl At Bush Fld,Bush Field,United States
3659,Sloulin Fld Intl,Williston,United States
3660,Adams Fld,Little Rock,United States
3661,Stewart Intl,Newburgh,United States
3662,Baudette Intl,Baudette,United States
3663,Sacramento Executive,Sacramento,United States
3664,Homer,Homer,United States
3665,Waynesville Rgnl Arpt At Forney Fld,Fort Leonardwood,United States
3666,Dobbins Arb,Marietta,United States
3667,Fairchild Afb,Spokane,United States
3668,Roscommon Co,Houghton Lake,United States
3669,Tyndall Afb,Panama City,United States
3670,Dallas Fort Worth Intl,Dallas-Fort Worth,United States
3671,Melbourne Intl,Melbourne,United States
3672,Mc Chord Afb,Tacoma,United States
3673,Austin Bergstrom Intl,Austin,United States
3674,Rickenbacker Intl,Columbus,United States
3675,Sawyer Intl,Gwinn,United States
3676,Mc Ghee Tyson,Knoxville,United States
3677,Hood Aaf,Fort Hood,United States
3678,Lambert St Louis Intl,St. Louis,United States
3679,Millville Muni,Millville,United States
3680,Sheppard Afb Wichita Falls Muni,Wichita Falls,United States
3681,Cincinnati Muni Lunken Fld,Cincinnati,United States
3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States
3683,Castle,Merced,United States
3684,Mc Clellan Afld,Sacramento,United States
3685,Gerald R Ford Intl,Grand Rapids,United States
3686,Winkler Co,Wink,United States
3687,Fresno Yosemite Intl,Fresno,United States
3688,Vero Beach Muni,Vero Beach,United States
3689,Imperial Co,Imperial,United States
3690,Nashville Intl,Nashville,United States
3691,Laredo Intl,Laredo,United States
3692,Elmendorf Afb,Anchorage,United States
3693,Ralph Wien Mem,Kotzebue,United States
3694,Altoona Blair Co,Altoona,United States
3695,Dyess Afb,Abilene,United States
3696,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States
3697,La Guardia,New York,United States
3698,Tallahassee Rgnl,Tallahassee,United States
3699,Dupage,West Chicago,United States
3700,Waco Rgnl,Waco,United States
3701,Augusta State,Augusta,United States
3702,Hillsboro Muni,Hillsboro,United States
3703,Jacksonville Nas,Jacksonville,United States
3704,Mc Kellar Sipes Rgnl,Jackson,United States
3705,Molokai,Molokai,United States
3706,Godman Aaf,Fort Knox,United States
3707,New River Mcas,Jacksonville,United States
3708,San Angelo Rgnl Mathis Fld,San Angelo,United States
3709,Calexico Intl,Calexico,United States
3710,Chico Muni,Chico,United States
3711,Burlington Intl,Burlington,United States
3712,Jacksonville Intl,Jacksonville,United States
3713,Durango La Plata Co,Durango,United States
3714,Washington Dulles Intl,Washington,United States
3715,Easterwood Fld,College Station,United States
3716,Felts Fld,Spokane,United States
3717,General Mitchell Intl,Milwaukee,United States
3718,Abilene Rgnl,Abilene,United States
3719,Columbia Rgnl,Columbia,United States
3720,Portland Intl,Portland,United States
3721,Dade Collier Training And Transition,Miami,United States
3722,Palm Beach Intl,West Palm Beach,United States
3723,Fort Worth Meacham Intl,Fort Worth,United States
3724,Ogdensburg Intl,Ogdensburg,United States
3725,Otis Angb,Falmouth,United States
3726,Boeing Fld King Co Intl,Seattle,United States
3727,Lackland Afb Kelly Fld Annex,San Antonio,United States
3728,Honolulu Intl,Honolulu,United States
3729,Des Moines Intl,Des Moines,United States
3730,Craven Co Rgnl,New Bern,United States
3731,San Diego Intl,San Diego,United States
3732,Monroe Rgnl,Monroe,United States
3733,Shaw Afb,Sumter,United States
3734,Ontario Intl,Ontario,United States
3735,Majors,Greenvile,United States
3736,Roswell Intl Air Center,Roswell,United States
3737,Coleman A Young Muni,Detroit,United States
3738,Brownsville South Padre Island Intl,Brownsville,United States
3739,Dothan Rgnl,Dothan,United States
3740,Cape May Co,Wildwood,United States
3741,Fallon Nas,Fallon,United States
3742,Selfridge Angb,Mount Clemens,United States
3743,Four Corners Rgnl,Farmington,United States
3744,Corpus Christi Intl,Corpus Christi,United States
3745,Syracuse Hancock Intl,Syracuse,United States
3746,Key West Nas,Key West,United States
3747,Chicago Midway Intl,Chicago,United States
3748,Norman Y Mineta San Jose Intl,San Jose,United States
3749,Lea Co Rgnl,Hobbs,United States
3750,Northeast Philadelphia,Philadelphia,United States
3751,Denver Intl,Denver,United States
3752,Philadelphia Intl,Philadelphia,United States
3753,Sioux Gateway Col Bud Day Fld,Sioux City,United States
3754,Middle Georgia Rgnl,Macon,United States
3755,Truth Or Consequences Muni,Truth Or Consequences,United States
3756,Palmdale Rgnl Usaf Plt 42,Palmdale,United States
3757,Randolph Afb,San Antonio,United States
3758,El Centro Naf,El Centro,United States
3759,Port Columbus Intl,Columbus,United States
3760,Drake Fld,Fayetteville,United States
3761,Henry Post Aaf,Fort Sill,United States
3762,Princeton Muni,Princeton,United States
3763,Wright Patterson Afb,Dayton,United States
3764,Edward G Pitka Sr,Galena,United States
3765,Chandler Muni,Chandler,United States
3766,Mineral Wells,Mineral Wells,United States
3767,Mc Connell Afb,Wichita,United States
3768,New Orleans Nas Jrb,New Orleans,United States
3769,Beaufort,Beaufort,United States
3770,Texarkana Rgnl Webb Fld,Texarkana,United States
3771,Plattsburgh Intl,Plattsburgh,United States
3772,Phillips Aaf,Aberdeen,United States
3773,Tucumcari Muni,Tucumcari,United States
3774,Ted Stevens Anchorage Intl,Anchorage,United States
3775,Robert Gray Aaf,Killeen,United States
3776,Black Rock,Zuni Pueblo,United States
3777,Bellingham Intl,Bellingham,United States
3778,Millington Rgnl Jetport,Millington,United States
3779,Elkins Randolph Co Jennings Randolph,Elkins,United States
3780,Hartford Brainard,Hartford,United States
3781,North Central State,Smithfield,United States
3782,Mobile Rgnl,Mobile,United States
3783,Moffett Federal Afld,Mountain View,United States
3784,Santa Fe Muni,Santa Fe,United States
3785,Barking Sands Pmrf,Barking Sands,United States
3786,Beauregard Rgnl,Deridder,United States
3787,Bradshaw Aaf,Bradshaw Field,United States
3788,Nogales Intl,Nogales,United States
3789,Macdill Afb,Tampa,United States
3790,Scott Afb Midamerica,Belleville,United States
3791,Opa Locka,Miami,United States
3792,Del Rio Intl,Del Rio,United States
3793,Southwest Florida Intl,Fort Myers,United States
3794,King Salmon,King Salmon,United States
3795,Muir Aaf,Muir,United States
3796,Kapalua,Lahania-kapalua,United States
3797,John F Kennedy Intl,New York,United States
3798,Homestead Arb,Homestead,United States
3799,Riverside Muni,Riverside,United States
3800,Sherman Aaf,Fort Leavenworth,United States
3801,Wallops Flight Facility,Wallops Island,United States
3802,Holloman Afb,Alamogordo,United States
3803,Willow Grove Nas Jrb,Willow Grove,United States
3804,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,United States
3805,Stockton Metropolitan,Stockton,United States
3806,Charleston Afb Intl,Charleston,United States
3807,Reno Tahoe Intl,Reno,United States
3808,Ketchikan Intl,Ketchikan,United States
3809,Willow Run,Detroit,United States
3810,Vandenberg Afb,Lompoc,United States
3811,Birmingham Intl,Birmingham,United States
3812,Lakehurst Naes,Lakehurst,United States
3813,Eareckson As,Shemya,United States
3814,Nellis Afb,Las Vegas,United States
3815,March Arb,Riverside,United States
3816,Modesto City Co Harry Sham,Modesto,United States
3817,Sacramento Intl,Sacramento,United States
3818,Waukegan Rgnl,Chicago,United States
3819,City Of Colorado Springs Muni,Colorado Springs,United States
3820,Buffalo Niagara Intl,Buffalo,United States
3821,Griffing Sandusky,Sandusky,United States
3822,Snohomish Co,Everett,United States
3823,Mountain Home Afb,Mountain Home,United States
3824,Cedar City Rgnl,Cedar City,United States
3825,Bradley Intl,Windsor Locks,United States
3826,Mc Allen Miller Intl,Mcallen,United States
3827,Norfolk Ns,Norfolk,United States
3828,Westover Arb Metropolitan,Chicopee Falls,United States
3829,Lubbock Preston Smith Intl,Lubbock,United States
3830,Chicago Ohare Intl,Chicago,United States
3831,Boca Raton,Boca Raton,United States
3832,Fairbanks Intl,Fairbanks,United States
3833,Quantico Mcaf,Quantico,United States
3834,Cannon Afb,Clovis,United States
3835,Kaneohe Bay Mcaf,Kaneohe Bay,United States
3836,Offutt Afb,Omaha,United States
3837,Gulkana,Gulkana,United States
3838,Watertown Intl,Watertown,United States
3839,Palm Springs Intl,Palm Springs,United States
3840,Rick Husband Amarillo Intl,Amarillo,United States
3841,Fort Dodge Rgnl,Fort Dodge,United States
3842,Barksdale Afb,Shreveport,United States
3843,Forbes Fld,Topeka,United States
3844,Cotulla Lasalle Co,Cotulla,United States
3845,Wilmington Intl,Wilmington,United States
3846,Baton Rouge Metro Ryan Fld,Baton Rouge,United States
3847,Meridian Nas,Meridian,United States
3848,Tyler Pounds Rgnl,Tyler,United States
3849,Baltimore Washington Intl,Baltimore,United States
3850,Hobart Muni,Hobart,United States
3851,Lanai,Lanai,United States
3852,Alexandria Intl,Alexandria,United States
3853,Condron Aaf,White Sands,United States
