Route ID,Airline ID,Price,Time,Date,Num Total Seats,Num Reserved Seats,Departure Airport ID,Destination Airport ID
29674,1629,423.52,8:10,2017-03-21,127,0,3678,5744
29675,4691,465.76,9:42,2017-04-17,180,0,2709,2747
29676,4691,479.51,17:20,2017-06-02,191,0,2706,2715
29677,3000,592.55,8:50,2017-09-02,188,0,2179,3137
29678,3000,874.92,4:48,2017-01-31,165,0,3136,2064
29679,3000,708.69,13:15,2017-09-24,126,0,3093,3885
29680,3000,550.51,21:32,2017-09-04,161,0,3093,3100
29681,3000,1070.64,18:35,2016-12-22,149,0,3040,3093
29682,3000,984.17,3:58,2017-05-31,114,0,3153,2194
29683,96,579.2,5:01,2017-08-01,159,0,3941,4193
29684,96,1003.83,15:21,2017-02-16,142,0,4029,1472
29685,96,1157.63,11:36,2017-03-12,199,0,1475,3941
29686,1203,651.82,2:20,2017-05-08,152,0,1264,1354
29687,1203,1074.82,4:51,2017-11-14,197,0,1335,1280
29688,1203,655.92,10:24,2017-09-21,175,0,1335,1412
29689,1203,500.96,16:08,2017-08-31,178,0,1524,1335
29690,24,1471.54,4:08,2017-05-11,150,0,2179,345
29691,24,1372.52,12:12,2017-01-06,182,0,3448,3608
29692,24,1300.54,22:01,2017-02-04,175,0,3578,3830
29693,24,309.9,3:00,2017-06-08,136,0,3876,5753
29694,24,1182.87,1:42,2016-12-11,114,0,3876,3752
29695,24,480.51,9:42,2017-03-03,136,0,3520,3622
29696,24,1032.63,21:53,2017-06-23,188,0,3520,3646
29697,24,589.05,15:33,2017-01-26,190,0,3670,3673
29698,24,864.59,10:36,2017-08-13,178,0,3670,1824
29699,24,511.14,20:50,2017-07-11,115,0,3494,3576
29700,24,1200.75,12:55,2017-01-31,158,0,4009,3670
29701,24,721.37,21:59,2017-07-12,181,0,2564,3484
29702,24,1489.66,10:43,2017-03-24,100,0,3797,3484
29703,24,539.87,22:06,2017-08-21,101,0,3484,3748
29704,24,1135.18,19:23,2017-03-09,133,0,517,507
29705,24,1467.51,9:13,2017-05-04,195,0,2762,2771
29706,24,283.01,20:20,2017-05-28,166,0,3458,3462
29707,24,799.32,10:53,2017-10-06,129,0,3782,3876
29708,410,888.14,11:51,2017-04-03,107,0,2965,2990
29709,470,753.33,14:02,2017-09-23,125,0,246,1044
29710,3652,373.36,8:30,2017-06-17,133,0,5599,729
29711,\N,1105.57,19:23,2017-11-10,175,0,5496,5529
29712,\N,322.3,5:16,2017-10-04,155,0,154,80
29713,3021,631.54,13:18,2017-05-26,153,0,3316,3304
29714,2916,1295.83,2:40,2017-04-07,146,0,1520,382
29715,4608,1070.18,12:23,2017-11-13,144,0,3400,4109
29716,4608,575.89,1:59,2017-05-02,164,0,8858,3369
29717,4608,404.47,18:53,2017-09-26,133,0,3379,4110
29718,4608,1278.09,15:52,2017-10-18,112,0,156,4144
29719,4608,1052.7,23:54,2017-08-31,183,0,6355,4120
29720,10758,1409.77,1:05,2017-05-29,146,0,2048,2050
29721,2548,820.89,21:06,2017-03-28,159,0,344,1612
29722,2548,230.05,0:17,2017-11-09,153,0,342,644
29723,2548,1160.51,4:37,2017-03-18,154,0,1225,351
29724,2548,1395.52,3:39,2017-04-11,180,0,674,345
29725,2548,970.86,1:31,2017-10-27,161,0,1205,350
29726,2548,438.7,7:33,2017-09-05,164,0,1646,350
29727,2548,1273.39,11:35,2017-11-11,138,0,1678,342
29728,1683,633.27,1:32,2017-07-05,136,0,4204,2397
29729,1683,996.12,3:33,2017-04-08,144,0,3035,2397
29730,1623,361.91,4:57,2017-09-06,116,0,148,5495
29731,2850,1274.32,7:01,2017-09-30,188,0,3144,3135
29732,2850,1263.64,18:17,2017-10-26,151,0,3144,3093
29733,\N,1166.81,5:37,2017-07-01,170,0,68,54
29734,1340,955.45,22:26,2017-02-08,127,0,2923,6092
29735,563,1238.95,17:14,2017-10-31,162,0,342,410
29736,2354,472.33,0:12,2017-02-21,124,0,152,170
29737,16726,506.48,15:01,2017-02-26,125,0,7184,7190
29738,16726,1447.79,15:30,2017-04-29,187,0,7239,7240
29739,16726,545.13,10:18,2017-06-30,187,0,7186,3615
29740,1500,695.28,7:56,2017-08-08,108,0,5955,5840
29741,1469,1099.54,9:48,2017-06-17,128,0,2975,4118
29742,1472,1073.83,6:27,2017-02-22,172,0,7181,3693
29743,2942,924.26,23:44,2017-04-30,135,0,6346,3379
29744,2942,386.86,18:05,2017-01-03,126,0,3382,7862
29745,3856,791.18,11:59,2017-07-02,130,0,156,184
29746,5188,1204.8,3:58,2017-05-02,128,0,2496,2487
29747,32,1126.73,3:31,2017-02-02,149,0,1701,5804
29748,15999,1274.62,18:04,2017-08-02,193,0,4030,3406
29749,1629,531.56,4:33,2017-06-13,174,0,5749,3448
29750,\N,907.25,21:26,2017-07-07,192,0,173,172
29751,4691,964.33,22:27,2017-03-18,185,0,5476,2709
29752,3000,921.81,20:01,2017-04-14,189,0,2997,813
29753,3000,1470.97,14:46,2017-08-19,195,0,3063,3093
29754,3000,823.06,14:14,2017-03-04,117,0,3055,6173
29755,3000,1499.87,13:51,2017-01-27,123,0,3097,2997
29756,1780,561.36,18:53,2017-05-30,112,0,1480,3941
29757,96,1198.3,22:20,2017-01-02,171,0,2179,3941
29758,96,784.78,5:18,2017-02-10,148,0,4029,1452
29759,1203,336.16,8:13,2016-12-17,170,0,1280,1665
29760,1203,784.99,8:51,2016-12-24,109,0,1335,1555
29761,24,645.64,3:22,2017-09-29,141,0,2170,3797
29762,24,907.32,5:16,2017-09-05,180,0,3876,1754
29763,24,343.39,20:47,2017-07-19,150,0,3520,3729
29764,24,528.97,6:39,2016-12-31,123,0,3520,3857
29765,24,1371.51,13:02,2017-07-12,166,0,3670,1800
29766,24,432.9,6:21,2017-07-27,163,0,3670,4292
29767,24,1127.84,22:19,2017-02-20,178,0,3670,3680
29768,24,992,12:19,2017-09-09,138,0,3797,2789
29769,24,716.41,13:06,2016-12-15,133,0,3582,3577
29770,24,1258.37,1:48,2017-10-07,121,0,507,797
29771,24,1087.51,9:32,2017-08-21,138,0,507,3714
29772,24,469.15,18:40,2017-05-06,118,0,1529,507
29773,24,1291.04,2:19,2017-08-18,150,0,1229,3484
29774,24,233.78,10:44,2017-03-19,182,0,3878,3752
29775,24,1262.73,18:44,2017-06-17,175,0,3576,4014
29776,897,1027,11:17,2017-08-07,160,0,2425,2397
29777,1729,1216.84,15:58,2017-06-18,154,0,6039,2621
29778,16262,1423.75,10:03,2016-12-13,127,0,7145,7144
29779,\N,408.17,15:02,2017-06-08,192,0,5512,154
29780,3545,619.37,8:32,2017-02-19,174,0,4029,6150
29781,11741,1165.21,21:45,2017-08-29,134,0,2881,2874
29782,4608,408.19,9:10,2017-05-10,177,0,3370,3393
29783,4608,1270.29,3:58,2017-05-25,166,0,3393,6353
29784,4608,752.66,2:09,2017-03-26,142,0,3393,6435
29785,4608,730.21,3:01,2017-11-03,179,0,3395,3389
29786,4608,243.01,11:40,2017-07-24,110,0,3395,6376
29787,4608,1364.94,8:15,2017-07-07,136,0,3179,3393
29788,4608,793.81,19:37,2017-06-27,178,0,3382,3375
29789,4608,269.29,0:16,2017-07-16,136,0,3382,4055
29790,4608,1421.79,4:04,2017-11-21,131,0,4097,3393
29791,2524,1226.62,5:51,2017-09-13,114,0,2992,4364
29792,2524,866.27,3:22,2017-10-29,149,0,2988,8428
29793,8463,1183.43,17:36,2017-05-02,199,0,3125,3076
29794,8463,1206.3,16:49,2017-07-22,185,0,3073,3076
29795,17885,793.33,18:41,2017-08-24,168,0,1852,1824
29796,17885,240.49,12:22,2017-01-07,171,0,1854,1824
29797,2548,919.95,12:39,2017-05-28,153,0,1538,344
29798,2548,1115.46,10:39,2017-08-21,121,0,1538,351
29799,2548,521.25,19:16,2017-11-20,101,0,342,737
29800,1683,982.42,8:24,2017-09-02,183,0,2429,2397
29801,1683,434.99,23:26,2017-07-22,110,0,3316,4206
29802,18232,1215.91,22:08,2017-05-30,122,0,2442,6777
29803,1623,452.12,5:49,2017-06-25,121,0,5495,148
29804,2850,1459.82,18:09,2017-04-13,125,0,3093,2994
29805,2850,713.16,16:13,2017-08-04,177,0,3015,3131
29806,2850,1385.21,17:30,2016-12-24,126,0,3112,3093
29807,2954,1269.92,17:28,2017-10-08,116,0,337,1590
29808,2354,300.16,5:10,2017-10-04,139,0,196,72
29809,16726,539.19,0:46,2016-12-29,154,0,3774,3664
29810,16726,250.18,2:55,2017-10-13,138,0,5962,5967
29811,18944,257.81,8:45,2017-08-25,182,0,2902,2773
29812,1469,1229.14,2:09,2017-04-26,146,0,4029,2920
29813,1109,387.73,9:04,2017-04-09,133,0,7164,3531
29814,1472,1322.65,21:56,2017-02-12,149,0,7192,3615
29815,1472,857.24,0:43,2017-07-07,142,0,7191,7193
29816,2942,661.18,18:49,2017-04-19,191,0,3382,3394
29817,3788,572.76,11:04,2017-06-02,131,0,1715,1701
29818,5188,1166.38,5:11,2017-11-29,100,0,2443,2440
29819,32,906.77,16:04,2017-11-25,141,0,1154,1128
29820,55,1180.62,18:55,2017-07-21,157,0,3420,3832
29821,15999,1305.28,8:45,2017-08-11,103,0,4148,4144
29822,15999,369.09,15:50,2017-06-08,121,0,3406,3121
29823,3976,1063.88,21:48,2017-08-18,161,0,3861,3645
29824,3976,989.96,23:31,2017-06-06,141,0,4356,3682
29825,4691,894.6,8:17,2016-12-12,121,0,2738,2756
29826,1073,1208.91,7:00,2017-04-10,197,0,1735,548
29827,\N,1377.68,21:52,2017-05-17,138,0,2821,2851
29828,\N,1334.12,18:01,2017-06-29,114,0,2848,2868
29829,3000,275.18,22:31,2017-02-09,141,0,302,2997
29830,96,1245.23,23:41,2017-11-20,200,0,3941,345
29831,96,1145.62,11:48,2017-05-27,182,0,3941,5787
29832,96,546.98,0:56,2017-05-20,163,0,3941,1482
29833,96,1348.9,1:44,2017-11-04,103,0,3941,679
29834,96,403.65,5:38,2017-01-26,101,0,1460,4029
29835,96,275.45,8:05,2017-05-18,140,0,1452,302
29836,96,427.02,14:36,2017-08-26,178,0,346,3941
29837,1203,1086.29,9:52,2017-04-25,188,0,1321,1399
29838,1203,254.96,9:29,2017-05-18,121,0,1386,1412
29839,1203,818.09,17:49,2017-08-12,147,0,1356,1386
29840,24,984.64,12:51,2017-10-26,119,0,2179,345
29841,24,1489.69,13:01,2017-05-24,114,0,2531,3576
29842,24,1031.41,13:33,2017-01-16,102,0,3806,3576
29843,24,1477.49,20:21,2017-01-14,160,0,3876,2895
29844,24,842.22,22:26,2017-11-22,174,0,3488,3520
29845,24,1059.15,10:43,2017-10-17,196,0,3627,3752
29846,24,1289.33,7:38,2017-08-20,100,0,3670,3717
29847,24,398.12,15:40,2017-11-05,179,0,5740,3670
29848,24,918.23,6:54,2017-10-01,171,0,3304,507
29849,24,1171.43,21:10,2017-04-09,197,0,3484,507
29850,24,1349.6,11:02,2017-06-14,103,0,3484,3817
29851,24,689.69,4:50,2017-11-14,163,0,3484,178
29852,24,938.58,11:35,2017-05-08,187,0,4017,3670
29853,24,1364.45,16:24,2017-07-14,104,0,3697,3752
29854,24,1038.05,0:43,2017-09-20,183,0,3576,3670
29855,24,1386.83,15:39,2017-06-13,156,0,2279,3448
29856,1654,690.7,2:02,2017-01-03,144,0,2937,2936
29857,1729,1154.21,1:59,2017-09-08,139,0,2560,2613
29858,1729,1238.11,15:08,2017-02-20,127,0,2613,2562
29859,\N,573.46,15:15,2017-06-21,180,0,62,5496
29860,3021,1005.41,8:13,2017-09-08,199,0,3316,3205
29861,\N,424.16,21:03,2016-12-26,153,0,3646,3875
29862,4608,1023.58,20:43,2017-05-07,171,0,3393,4108
29863,4608,1174.26,12:03,2017-06-14,134,0,3393,6390
29864,4608,1355.81,1:05,2017-05-03,171,0,4301,3395
29865,4608,364.65,9:00,2017-03-21,164,0,3394,3395
29866,4608,1176.06,19:21,2017-04-14,181,0,4097,9311
29867,4608,670.7,8:13,2017-10-15,164,0,4108,3395
29868,17885,1386.67,3:07,2017-02-25,165,0,1824,1767
29869,1401,1159.26,7:21,2017-01-31,197,0,1688,1678
29870,2548,717.64,5:27,2017-10-12,154,0,1538,344
29871,2548,900.52,9:32,2017-11-07,198,0,342,636
29872,2548,1384.2,21:31,2017-09-15,188,0,1742,352
29873,2548,480.19,8:55,2017-04-16,188,0,350,1506
29874,2548,1436.03,0:05,2017-07-06,112,0,351,1200
29875,2548,738.53,22:05,2017-10-27,185,0,1613,351
29876,1173,1433.84,3:54,2017-11-25,124,0,8200,8201
29877,1683,488.17,16:17,2017-04-06,107,0,3272,2397
29878,18232,794.33,9:18,2017-07-16,108,0,2442,6777
29879,1623,1488.03,11:48,2017-07-07,140,0,40,55
29880,1623,618.23,17:57,2017-08-25,150,0,187,160
29881,1623,1201.92,6:03,2017-04-01,198,0,196,37
29882,2850,614.37,18:46,2017-07-07,183,0,2997,3061
29883,2850,245.45,22:39,2017-11-14,182,0,6173,3040
29884,2850,1213.76,8:01,2017-09-23,107,0,3141,2997
29885,2850,415.86,4:25,2017-06-10,183,0,3144,3043
29886,1340,494.65,21:26,2017-11-23,169,0,6092,2925
29887,1340,1064.68,8:20,2017-08-16,187,0,6092,4078
29888,2354,1295.27,21:29,2017-08-15,183,0,55,5509
29889,2354,554.46,17:17,2017-07-16,166,0,147,29
29890,16726,1008.5,19:54,2017-06-03,169,0,7220,6714
29891,16726,975.97,12:47,2017-09-28,184,0,7217,7218
29892,16726,1432.04,1:55,2017-03-31,130,0,3615,7192
29893,16726,1469.76,11:09,2017-07-25,170,0,3693,7179
29894,16726,1451.01,18:19,2017-04-10,171,0,7098,3599
29895,18944,718.9,9:28,2017-11-25,147,0,2897,3876
29896,9531,948.5,13:43,2017-08-10,156,0,1701,2979
29897,1469,1304.04,7:29,2017-04-20,187,0,4029,6165
29898,1469,1058.81,15:12,2017-04-09,143,0,2975,2969
29899,1469,504.09,4:57,2017-08-14,145,0,2975,2989
29900,1109,722.11,5:42,2017-01-13,173,0,3531,7164
29901,1109,1457.87,15:34,2017-04-21,132,0,3531,7163
29902,1472,241.92,2:16,2017-06-22,160,0,3615,7190
29903,3534,278,20:13,2017-06-18,150,0,2851,2895
29904,2942,911.5,3:21,2016-12-07,159,0,3389,3406
29905,2942,1137.11,20:28,2017-08-17,132,0,4033,3394
29906,3856,1080.19,11:10,2017-11-03,196,0,7275,\N
29907,5188,1457.3,16:44,2017-03-25,182,0,2487,2496
29908,5188,638.82,20:29,2016-12-14,127,0,2488,2513
29909,32,1295.45,20:35,2017-10-17,105,0,5804,295
29910,32,1340.73,1:48,2017-08-31,148,0,1157,287
29911,15999,404.71,3:03,2017-11-17,180,0,3406,6353
29912,15999,1434.67,10:01,2017-09-05,187,0,4144,4148
29913,\N,737.06,15:03,2017-10-26,161,0,7287,6463
29914,\N,289,12:16,2017-03-25,169,0,6463,4279
29915,4691,677.6,17:45,2016-12-31,111,0,2752,2709
29916,3000,1299.57,9:55,2017-03-14,137,0,3093,3063
29917,3000,1466.8,11:42,2017-11-05,179,0,6173,3093
29918,3000,1041.36,8:58,2017-01-09,119,0,3105,2997
29919,96,482.03,18:59,2017-02-09,176,0,3941,478
29920,96,528.27,6:58,2016-12-04,133,0,1464,4190
29921,2538,458.51,2:20,2016-12-16,178,0,3973,1613
29922,24,291.91,8:58,2016-12-05,199,0,3341,3361
29923,24,458.43,11:10,2017-11-27,133,0,3673,3861
29924,24,932.92,14:52,2017-09-24,104,0,3320,3351
29925,24,257.79,17:35,2017-10-09,137,0,3612,3670
29926,24,810.52,18:21,2017-09-26,121,0,3849,3462
29927,24,716.2,0:26,2017-02-12,128,0,3876,4113
29928,24,350.65,8:33,2017-03-10,130,0,3876,1885
29929,24,930.03,6:43,2017-01-04,142,0,2545,2599
29930,24,1004.7,21:51,2017-11-21,137,0,3520,3845
29931,24,224.34,16:29,2017-02-08,127,0,3670,3457
29932,24,870.63,15:18,2017-05-28,148,0,1804,3462
29933,24,1297.52,20:22,2017-04-06,106,0,4034,3752
29934,24,253.51,18:36,2017-01-31,154,0,3566,3670
29935,24,397.31,12:17,2017-11-20,134,0,5742,3876
29936,24,1069.95,0:49,2017-05-12,106,0,3797,3759
29937,24,243.71,22:47,2016-12-14,152,0,3514,3453
29938,24,403.61,15:37,2017-11-09,153,0,3582,3577
29939,24,1361.51,19:05,2017-01-03,195,0,507,3673
29940,24,581.36,20:43,2017-11-10,109,0,3878,3520
29941,24,1142.51,21:45,2016-12-01,133,0,3576,2745
29942,24,1429.13,2:43,2017-06-20,161,0,3576,1871
29943,24,1339.22,18:27,2017-07-28,161,0,3717,3830
29944,410,635.84,15:48,2017-10-24,160,0,4029,6969
29945,410,867.66,1:11,2017-05-11,199,0,6156,2952
29946,410,531.31,20:15,2017-02-04,109,0,6156,2990
29947,470,1207.75,2:21,2016-12-30,155,0,1084,246
29948,1729,345.6,6:41,2017-04-13,177,0,2548,7367
29949,16262,449.56,12:13,2017-06-23,128,0,7147,7145
29950,\N,1097.53,3:30,2017-06-30,165,0,5520,154
29951,3545,1460.47,6:22,2016-12-27,154,0,4029,6156
29952,4608,1043.34,6:00,2017-01-14,181,0,3393,3364
29953,4608,644.01,15:52,2017-05-29,161,0,3395,6347
29954,4608,881.54,6:31,2017-04-28,190,0,4120,3393
29955,442,576.32,10:14,2017-09-29,178,0,1590,1128
29956,2548,692.61,9:06,2017-03-01,141,0,344,1462
29957,2548,589.41,13:45,2017-06-10,120,0,345,1665
29958,2548,699.21,6:58,2017-07-04,123,0,342,469
29959,\N,1123.64,13:27,2017-04-27,158,0,3832,7116
29960,1581,1258.16,11:15,2017-03-01,122,0,6945,1885
29961,1683,579.24,18:49,2017-10-02,149,0,2425,4206
29962,1683,758.03,13:41,2017-02-24,187,0,3930,2430
29963,1683,1025.65,11:47,2017-08-31,131,0,4202,2397
29964,1683,661.14,2:05,2017-09-20,120,0,2397,3383
29965,1683,814.03,19:50,2017-04-13,174,0,3383,2397
29966,1623,818.66,3:00,2017-03-04,134,0,54,155
29967,1623,1351.13,20:38,2017-11-13,160,0,196,183
29968,2850,1162.08,16:55,2016-12-26,189,0,6173,3131
29969,2850,849.49,3:50,2017-04-16,149,0,3063,3093
29970,2850,569.69,8:20,2016-12-27,117,0,3020,3043
29971,2850,535.63,1:43,2016-12-03,189,0,3153,2997
29972,2850,727.69,20:33,2017-05-06,179,0,3153,3144
29973,2354,1100.88,11:31,2017-10-12,134,0,55,5509
29974,2354,961.27,21:08,2017-01-05,148,0,75,40
29975,2354,1358,0:38,2017-05-20,118,0,170,55
29976,2354,1482.84,3:54,2017-05-22,155,0,41,140
29977,16726,1229.35,3:09,2017-10-13,121,0,3610,3774
29978,16726,1453.81,6:39,2017-07-22,103,0,6960,3599
29979,16726,544.84,21:43,2017-05-30,178,0,5962,6713
29980,16726,350.54,21:48,2017-04-09,196,0,3693,6755
29981,1469,766.88,12:59,2017-06-11,124,0,4029,6165
29982,1469,930.67,4:21,2017-10-10,121,0,2967,2964
29983,3534,664.59,15:05,2017-04-28,154,0,2868,2895
29984,2942,711.18,4:18,2017-05-22,131,0,3382,3375
29985,3788,911.31,19:49,2017-09-20,140,0,1724,1701
29986,5188,442.2,14:19,2016-12-20,115,0,2509,2487
29987,32,1011.75,20:03,2017-03-03,141,0,1701,1157
29988,55,316.73,11:53,2017-11-13,179,0,3832,6712
29989,15999,714.08,14:47,2017-08-25,125,0,3382,\N
29990,15999,861.18,10:45,2017-04-18,135,0,3391,3395
29991,15999,537.71,7:05,2017-02-18,145,0,6347,3382
29992,15999,1079.53,19:39,2017-07-01,111,0,4030,3386
29993,\N,1337.23,10:03,2016-12-28,173,0,4279,\N
29994,3835,607.28,5:10,2017-08-06,178,0,5807,5809
29995,4691,286.81,5:48,2017-06-28,174,0,2709,6054
29996,4691,1167.68,13:36,2017-02-08,140,0,2728,7356
29997,4691,287.83,8:17,2017-08-12,144,0,2750,2709
29998,3000,1229.51,14:27,2017-07-11,195,0,2994,3093
29999,3000,735.95,5:16,2017-02-02,132,0,2997,3043
30000,3000,1425.82,23:10,2017-01-02,119,0,2997,3143
30001,3000,454.26,3:00,2017-10-10,196,0,3141,3131
30002,96,688.61,18:31,2017-04-01,126,0,3941,2944
30003,96,1283.01,14:20,2017-02-21,141,0,1458,4029
30004,96,881.43,20:41,2017-08-10,133,0,1353,3941
30005,96,792.09,16:37,2017-11-01,151,0,346,1452
30006,96,1389.47,0:08,2017-06-05,125,0,1472,2948
30007,1203,1240.2,19:36,2017-11-14,122,0,1280,1665
30008,1203,950.42,23:07,2017-09-05,106,0,1335,1435
30009,2538,1366.84,23:07,2017-07-07,153,0,3972,3973
30010,24,1026.72,11:06,2017-11-08,150,0,737,507
30011,24,1025.94,22:19,2017-10-06,182,0,4037,3670
30012,24,236.53,12:11,2017-09-24,175,0,3876,2895
30013,24,447.61,6:36,2017-03-25,109,0,3876,1760
30014,24,1026.29,13:17,2017-07-07,168,0,3759,3830
30015,24,1043.98,16:30,2017-03-24,159,0,3520,73
30016,24,602.22,16:24,2017-01-01,145,0,3559,3670
30017,24,1370.29,23:24,2017-08-10,168,0,4006,3752
30018,24,780.54,2:30,2017-09-24,123,0,3585,3520
30019,24,234.58,21:21,2017-08-02,122,0,3797,3878
30020,24,752.66,9:05,2017-06-08,154,0,3877,3752
30021,24,528.12,0:20,2017-04-27,173,0,3576,3469
30022,24,1120.89,4:42,2017-01-31,117,0,2279,3728
30023,8359,527.53,7:48,2017-07-16,175,0,2781,2789
30024,1338,494.74,19:56,2017-01-02,118,0,2709,2688
30025,595,315.12,23:22,2017-05-06,175,0,1084,273
30026,\N,828.72,15:17,2017-02-04,160,0,5515,5496
30027,3021,898.04,4:50,2017-08-02,188,0,3316,3885
30028,\N,837.72,11:59,2017-03-17,172,0,3682,4335
30029,11741,1057.7,3:39,2017-09-04,188,0,6460,2881
30030,4608,1192.89,7:23,2017-04-01,135,0,3395,4301
30031,4608,1164.56,21:05,2016-12-15,168,0,3395,6431
30032,4608,822.2,6:55,2017-06-02,115,0,9311,3379
30033,4608,539.44,5:23,2017-02-14,166,0,3386,3395
30034,4608,550.17,7:13,2017-02-07,141,0,6379,3383
30035,4608,1165.75,2:25,2017-10-15,192,0,3368,6431
30036,4608,1273.11,9:08,2017-10-18,191,0,3379,4110
30037,4608,453.43,3:43,2017-01-04,185,0,4110,3379
30038,2524,319.09,22:48,2017-01-08,128,0,2975,6140
30039,341,471.57,21:08,2017-04-10,137,0,176,178
30040,17885,203.72,17:56,2017-03-05,132,0,1824,1909
30041,17885,733.88,11:08,2017-07-18,180,0,1824,3576
30042,1401,967.24,14:54,2016-12-18,141,0,1737,1678
30043,2548,964.49,4:20,2017-01-23,131,0,1501,345
30044,2548,941.19,19:56,2017-07-04,140,0,344,1354
30045,2548,637.76,11:24,2016-12-11,170,0,344,1587
30046,2548,1025.23,9:14,2016-12-16,103,0,373,346
30047,2548,671.95,23:31,2017-07-11,167,0,342,1509
30048,2548,689.41,4:49,2017-03-09,116,0,1452,344
30049,2548,315.01,2:58,2017-09-13,105,0,1529,351
30050,2548,1215.94,23:29,2017-01-30,143,0,1561,342
30051,2548,214.49,0:44,2017-08-12,191,0,4317,350
30052,2548,544.2,14:55,2017-01-07,170,0,350,1520
30053,1173,902.01,13:11,2017-10-06,197,0,7206,7093
30054,1581,645.16,17:42,2017-06-06,184,0,5844,1881
30055,8576,1014.79,2:31,2017-09-19,138,0,1138,1143
30056,1683,936.69,7:05,2017-06-14,179,0,4090,2429
30057,1683,339.13,20:05,2017-10-22,143,0,4090,2397
30058,1683,1154.61,2:43,2016-12-18,178,0,2429,2400
30059,1683,840.04,22:19,2017-08-23,173,0,2435,2397
30060,503,974.54,12:50,2016-12-08,140,0,2949,2985
30061,2850,880.02,10:14,2017-02-02,188,0,2994,3144
30062,2850,687.59,15:57,2017-05-08,129,0,3001,2997
30063,2850,411.17,8:34,2017-01-01,152,0,2997,3135
30064,2850,543.06,9:48,2017-08-18,177,0,3043,3042
30065,2850,1118.52,21:40,2017-04-29,100,0,3125,3093
30066,2850,460.09,11:20,2017-11-23,114,0,3153,2997
30067,2354,839.62,22:01,2017-07-14,152,0,5487,132
30068,2354,1396.53,8:14,2017-01-14,200,0,55,170
30069,16726,1462.98,4:53,2017-07-24,126,0,7190,7192
30070,18944,1034.09,19:08,2017-03-28,107,0,2824,2897
30071,9531,667.16,23:10,2017-05-16,196,0,3399,2979
30072,1469,597.48,13:24,2017-11-25,146,0,4029,6159
30073,1472,243.57,4:56,2017-09-08,126,0,6715,6724
30074,1472,755.2,6:08,2017-01-08,100,0,3693,6725
30075,2942,877.42,18:43,2017-07-10,145,0,3386,6379
30076,32,494.68,7:37,2017-09-24,182,0,2170,1154
30077,55,529.56,22:21,2016-12-09,135,0,6722,7113
30078,15999,710.69,5:13,2017-04-26,181,0,4030,3391
30079,15999,1111.39,0:48,2017-06-15,151,0,3399,3379
30080,1629,1065.75,15:06,2017-02-17,112,0,7065,4021
30081,1629,1476.61,16:19,2017-03-24,129,0,6788,2884
30082,\N,439.16,1:31,2017-08-05,197,0,6463,1957
30083,3000,1109.02,6:36,2017-05-26,187,0,3093,3089
30084,3000,1304.81,15:30,2017-06-20,100,0,3100,3093
30085,3000,603.39,22:39,2017-02-21,148,0,3144,3007
30086,3000,424.37,19:13,2017-01-27,200,0,3066,3131
30087,96,1317.66,9:06,2017-07-09,133,0,1486,1197
30088,4550,305.32,12:52,2017-01-09,160,0,2769,6056
30089,1203,686.26,21:42,2017-05-15,155,0,1324,1268
30090,1203,999.05,21:06,2017-10-04,105,0,1418,302
30091,24,382.87,21:17,2017-04-18,101,0,1230,507
30092,24,550.46,14:10,2017-04-12,195,0,580,507
30093,24,632.86,7:23,2017-01-24,119,0,2179,2223
30094,24,642.12,13:09,2017-08-12,181,0,1382,3670
30095,24,1267.97,5:38,2016-12-24,141,0,3876,4356
30096,24,615.59,6:24,2017-07-08,178,0,3520,4285
30097,24,1405.14,1:49,2017-10-21,187,0,3520,3878
30098,24,288.67,4:19,2017-04-30,139,0,3520,4014
30099,24,1390.13,5:47,2017-08-31,106,0,3670,4041
30100,24,1005.04,4:34,2017-06-07,137,0,3670,3877
30101,24,1234.5,12:57,2016-12-27,130,0,3988,3797
30102,24,273.53,10:41,2017-07-02,200,0,4041,3670
30103,24,1268.62,10:29,2017-09-23,160,0,7002,3876
30104,24,1378.56,21:59,2017-06-15,173,0,3797,1386
30105,24,1045.84,0:01,2017-05-12,165,0,3484,3636
30106,24,560.9,16:20,2017-04-13,115,0,507,2057
30107,24,1441.31,6:18,2017-02-21,182,0,507,521
30108,24,271.52,18:36,2017-01-10,101,0,1229,3797
30109,24,696.77,3:39,2017-10-06,182,0,1229,3576
30110,24,1405.39,13:54,2017-05-14,199,0,478,421
30111,24,835.32,19:10,2017-09-18,113,0,3576,3550
30112,24,402.85,13:39,2017-07-07,133,0,3576,2894
30113,410,478.6,4:00,2017-01-08,167,0,2975,4364
30114,470,950.11,20:27,2017-03-24,164,0,1044,246
30115,470,934.9,22:51,2017-03-22,188,0,245,298
30116,3652,214.33,15:00,2017-01-31,123,0,688,737
30117,1729,839.16,8:28,2017-10-27,126,0,7380,2564
30118,595,1144.1,14:24,2017-02-05,110,0,248,1084
30119,595,1318.74,6:15,2017-11-26,177,0,1084,5665
30120,\N,394.39,2:30,2017-10-20,143,0,146,5496
30121,2916,868.89,18:57,2017-09-04,115,0,345,382
30122,2916,310.33,23:15,2017-03-17,196,0,1558,346
30123,9818,836.29,18:53,2017-08-16,159,0,1074,1359
30124,9818,627.01,16:54,2017-03-07,116,0,1074,1273
30125,4608,207.3,14:09,2016-12-13,187,0,3387,4144
30126,4608,881.48,21:42,2017-07-06,198,0,3205,3373
